"Education","Marital_Status","Income","Recency","wines","fruits","meat","fish","sweet","gold","dealpurchase","webpurchase","catalog","Store","webvisit","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","Age","Total_spent","Total_num","Kids"
"graduate","Taken",70932,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,50,909,22,1
"graduate","Single",91249,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,66,1676,22,0
"graduate","Single",77598,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,79,1735,26,0
"graduate","Single",80982,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,63,1191,30,2
"graduate","Taken",22701,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,45,24,5,1
"graduate","Taken",55212,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,53,1182,20,1
"graduate","Taken",70617,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,52,1280,14,0
"graduate","Single",64849,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,65,1336,19,0
"graduate","Taken",62694,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,57,749,24,2
"graduate","Taken",61917,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,48,91,7,2
"graduate","Taken",67472,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,75,414,15,1
"graduate","Taken",21059,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,40,44,9,1
"graduate","Taken",29543,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,54,63,8,2
"graduate","Taken",75903,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,71,901,23,1
"graduate","Taken",34984,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,47,38,6,2
"graduate","Single",54998,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,66,455,20,1
"graduate","Single",54356,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,73,775,24,1
"graduate","Taken",34242,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,63,15,4,1
"graduate","Taken",25410,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,49,38,6,1
"graduate","Taken",73356,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,38,1512,22,0
"graduate","Taken",28320,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,72,43,5,1
"graduate","Single",23763,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,45,42,5,1
"graduate","Taken",72570,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,38,1089,23,0
"graduate","Taken",34529,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,46,162,9,1
"graduate","Single",70792,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,71,1272,19,0
"graduate","Taken",63211,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,40,1173,20,0
"graduate","Taken",83891,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,48,816,22,1
"graduate","Single",36065,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,54,74,9,2
"graduate","Taken",39898,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,68,134,9,1
"graduate","Single",51141,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,82,157,9,0
"graduate","Taken",56939,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,46,561,18,1
"graduate","Single",80872,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,71,1336,19,0
"graduate","Taken",72335,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,46,2092,23,0
"graduate","Single",61798,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,58,463,16,0
"graduate","Single",76842,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,72,1130,17,0
"graduate","Taken",29478,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,46,20,5,1
"graduate","Single",46998,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,66,377,18,1
"graduate","Single",96843,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,32,1544,28,0
"graduate","Single",56551,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,72,138,10,2
"graduate","Taken",70053,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,57,1012,26,1
"graduate","Single",71670,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,60,1766,15,0
"graduate","Taken",44359,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,44,45,9,2
"graduate","Single",40887,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,70,161,10,2
"graduate","Single",48877,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,56,144,8,1
"graduate","Taken",74485,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,75,1734,26,0
"graduate","Taken",64474,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,50,823,22,1
"graduate","Taken",77226,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,59,1138,28,1
"graduate","Single",72643,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,73,1429,21,0
"graduate","Taken",85738,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,44,1371,21,0
"graduate","Single",55686,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,56,982,16,1
"graduate","Single",39062,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,39,44,5,1
"graduate","Taken",34600,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,51,318,17,2
"graduate","Taken",40794,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,47,434,16,1
"graduate","Taken",54690,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,51,198,12,2
"graduate","Taken",4428,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,53,359,25,1
"graduate","Taken",32632,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,59,576,18,0
"graduate","Single",38236,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,54,88,11,2
"graduate","Taken",36781,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,43,63,6,1
"graduate","Single",31385,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,38,27,4,1
"graduate","Taken",24570,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,38,193,11,1
"graduate","Single",25509,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,48,101,9,1
"graduate","Taken",94642,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,71,2211,21,0
"graduate","Taken",58646,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,60,140,8,1
"graduate","Single",53201,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,47,415,22,2
"graduate","Taken",21994,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,65,22,4,1
"graduate","Taken",57113,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,44,263,16,2
"graduate","Taken",51373,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,31,393,12,0
"graduate","Taken",23477,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,36,147,10,1
"graduate","Taken",58116,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,66,443,16,1
"graduate","Single",72968,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,59,1958,19,0
"graduate","Taken",39791,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,51,174,10,1
"graduate","Single",91712,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,75,2217,27,0
"graduate","Single",94472,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,64,1691,16,1
"graduate","Taken",13672,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,62,25,6,2
"graduate","Taken",96547,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,42,809,21,0
"graduate","Taken",79205,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,47,895,16,0
"graduate","Taken",56559,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,47,484,18,1
"graduate","Taken",32644,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,49,413,18,1
"graduate","Single",67506,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,42,331,12,1
"graduate","Single",24206,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,52,25,5,1
"graduate","Single",28420,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,55,13,4,1
"graduate","Taken",22979,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,52,115,10,1
"graduate","Single",33279,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,56,16,4,0
"graduate","Single",46423,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,50,92,9,2
"graduate","Taken",30368,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,45,52,7,1
"graduate","Taken",63684,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,52,1464,23,1
"graduate","Single",41638,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,58,441,17,1
"graduate","Single",68805,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,63,283,12,1
"graduate","Taken",65814,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,56,747,23,1
"graduate","Single",71964,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,64,1870,17,0
"graduate","Single",39146,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,36,165,11,1
"graduate","Taken",96876,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,45,1941,24,0
"non-graduate","Taken",34445,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,41,839,27,0
"graduate","Single",68281,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,64,1655,25,0
"graduate","Taken",37284,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,47,23,4,2
"graduate","Taken",36790,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,39,66,6,0
"graduate","Taken",27943,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,55,37,8,2
"graduate","Single",22263,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,71,21,6,2
"graduate","Taken",30261,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,50,22,4,3
"graduate","Taken",28587,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,44,78,9,1
"graduate","Taken",43815,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,40,79,6,1
"graduate","Taken",48195,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,66,265,17,2
"graduate","Taken",77027,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,70,1175,19,1
"graduate","Taken",71322,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,57,1305,28,1
"graduate","Taken",32765,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,43,46,8,1
"graduate","Taken",29672,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,57,25,4,2
"graduate","Single",23272,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,69,46,5,0
"graduate","Taken",49912,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,73,874,26,1
"graduate","Taken",7500,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,37,100,10,1
"graduate","Single",68117,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,75,930,25,1
"graduate","Taken",67225,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,67,868,23,1
"graduate","Taken",17649,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,46,45,9,1
"graduate","Taken",55914,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,47,1260,29,1
"graduate","Taken",40059,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,38,414,12,1
"graduate","Taken",60905,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,72,392,15,1
"graduate","Taken",75330,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,45,1109,29,2
"graduate","Single",60689,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,71,639,22,1
"graduate","Taken",38680,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,38,79,6,1
"graduate","Taken",61416,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,40,1665,24,0
"graduate","Single",49767,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,31,692,18,0
"graduate","Single",83273,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,52,1392,29,3
"graduate","Taken",29009,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,41,44,7,1
"graduate","Taken",45057,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,43,50,6,1
"graduate","Taken",37150,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,51,467,21,1
"graduate","Single",43020,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,52,223,12,1
"graduate","Taken",53154,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,63,158,9,1
"graduate","Taken",65308,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,49,1211,28,0
"graduate","Single",76467,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,52,1575,14,1
"graduate","Taken",81044,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,75,1208,22,0
"graduate","Taken",32871,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,71,43,5,2
"graduate","Single",55801,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,47,527,21,2
"graduate","Single",76320,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,63,932,15,1
"graduate","Single",36927,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,67,71,8,2
"graduate","Taken",48794,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,69,54,5,2
"graduate","Single",23478,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,57,129,7,0
"graduate","Single",71128,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,49,1615,27,1
"graduate","Single",70179,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,46,1034,26,1
"graduate","Taken",59462,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,72,1088,25,1
"graduate","Taken",38361,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,53,137,10,1
"graduate","Taken",70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,40,1244,17,0
"graduate","Taken",42554,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,44,41,7,2
"graduate","Taken",67445,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,48,1174,32,1
"graduate","Single",67046,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,71,993,15,1
"graduate","Taken",42192,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,74,100,7,0
"graduate","Taken",77610,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,70,1680,17,1
"graduate","Taken",31761,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,38,98,9,1
"graduate","Taken",34350,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,43,48,5,1
"graduate","Taken",54591,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,73,519,19,1
"graduate","Taken",71866,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,66,715,20,1
"graduate","Taken",25293,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,53,37,5,1
"graduate","Single",42000,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,35,653,20,0
"graduate","Taken",69520,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,39,1455,21,0
"graduate","Single",64713,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,52,602,19,1
"graduate","Taken",27889,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,45,26,5,1
"non-graduate","Single",22123,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,62,102,7,0
"graduate","Taken",27803,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,49,176,9,1
"graduate","Taken",51651,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,62,433,17,1
"graduate","Taken",68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,34,1366,30,0
"graduate","Taken",56796,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,53,1001,27,1
"graduate","Taken",87000,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,30,961,18,0
"graduate","Taken",79823,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,63,1518,23,1
"graduate","Single",30828,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,42,56,8,1
"graduate","Taken",34109,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,51,22,4,1
"graduate","Single",53367,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,48,400,21,2
"non-graduate","Taken",22390,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,53,26,4,0
"graduate","Taken",71322,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,46,350,13,1
"graduate","Single",79244,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,29,1216,22,0
"graduate","Taken",49912,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,73,874,26,1
"graduate","Taken",48699,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,72,40,5,2
"graduate","Taken",80144,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,47,1367,19,0
"graduate","Single",54252,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,66,264,15,2
"graduate","Taken",81929,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,46,2053,20,1
"graduate","Taken",76068,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,47,1376,10,1
"graduate","Taken",53204,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,46,45,5,2
"graduate","Taken",67911,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,73,976,27,1
"graduate","Taken",14796,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,38,51,6,1
"graduate","Taken",78128,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,48,1264,20,1
"non-graduate","Taken",14188,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,50,75,7,0
"non-graduate","Taken",20425,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,36,57,7,1
"graduate","Taken",58646,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,60,140,8,1
"graduate","Single",72967,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,52,497,19,1
"graduate","Taken",48150,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,73,266,13,1
"graduate","Single",82332,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,61,2006,21,0
"graduate","Single",58275,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,67,615,23,2
"graduate","Taken",44953,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,41,1021,24,0
"graduate","Taken",34587,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,69,22,6,2
"graduate","Taken",43018,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,48,133,7,1
"graduate","Taken",45736,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,68,437,19,1
"graduate","Taken",66476,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,53,1013,26,1
"graduate","Taken",27733,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,41,57,7,1
"graduate","Taken",69805,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,70,1038,27,1
"graduate","Single",72217,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,60,1573,22,0
"graduate","Single",25818,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,51,28,4,1
"graduate","Taken",37509,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,46,123,9,1
"graduate","Taken",25176,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,46,13,4,2
"graduate","Taken",43586,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,42,132,10,1
"graduate","Taken",53230,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,66,732,23,1
"graduate","Taken",50116,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,65,66,7,2
"graduate","Taken",84906,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,50,1631,24,0
"graduate","Taken",61286,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,56,608,18,1
"graduate","Taken",82333,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,36,1822,18,0
"graduate","Taken",65220,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,57,1282,23,0
"graduate","Taken",33590,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,48,8,4,3
"graduate","Single",30992,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,46,43,5,1
"graduate","Single",72309,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,46,1931,20,0
"graduate","Taken",156924,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73,8,0,0
"non-graduate","Taken",16005,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,42,103,8,1
"graduate","Single",65487,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,65,1169,17,0
"graduate","Taken",58692,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,57,395,15,1
"graduate","Single",40590,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,53,258,15,2
"graduate","Single",20587,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,52,25,5,1
"graduate","Single",62637,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,68,185,10,1
"graduate","Single",29435,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,56,180,11,2
"graduate","Single",19346,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,48,22,5,1
"graduate","Taken",35788,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,51,44,7,2
"graduate","Single",36997,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,54,94,12,2
"graduate","Taken",23539,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,65,81,7,0
"graduate","Single",65333,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,49,798,28,1
"graduate","Single",78499,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,65,1334,19,0
"graduate","Taken",29732,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,51,38,5,1
"graduate","Taken",41275,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,62,61,11,3
"graduate","Taken",63516,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,49,300,16,2
"graduate","Taken",42769,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,60,88,8,1
"graduate","Taken",49572,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,64,54,7,2
"graduate","Taken",69209,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,50,1782,16,0
"graduate","Taken",17148,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,46,68,11,1
"graduate","Single",40590,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,53,258,15,2
"graduate","Taken",30560,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,46,31,5,1
"graduate","Taken",32146,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,39,66,8,1
"graduate","Single",41713,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,58,174,13,2
"graduate","Taken",34176,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,47,28,5,1
"graduate","Taken",58482,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,67,731,22,1
"graduate","Single",59686,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,57,274,12,1
"graduate","Taken",60896,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1,58,1701,26,1
"graduate","Taken",62994,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,42,312,13,1
"graduate","Taken",47320,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,65,414,20,1
"graduate","Single",74859,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,73,1565,23,0
"non-graduate","Single",15253,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,30,29,6,1
